tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id,inbound_flag,brand_hint,normalized_text,text_length,word_count
2598578,735694,True,Thu Nov 16 23:28:58 +0000 2017,"@649937 @116316 Einfach die Hotline anrufen, da wird einem immer super geholfen.",2598576,2598579.0,True,unknown,"@649937 @116316 einfach die hotline anrufen, da wird einem immer super geholfen.",80,12
2598602,735701,True,Fri Nov 17 05:23:30 +0000 2017,"@Uber_Support 
Team, it's strange to see you have de-activated both of my accounts for no reason. I need to travel today. Can someone please call me at 7000913779/8149600810?",2598601,,True,Uber_Support,"@uber_support team, it's strange to see you have de-activated both of my accounts for no reason. i need to travel today. can someone please call me at 7000913779/8149600810?",174,28
2598698,450626,True,Fri Nov 17 05:25:50 +0000 2017,"@Safaricom_Care Not me. My stockbroker uses Chase Bank through you guys, and their payments are coming 24h later",2598696,2598699.0,True,Safaricom_Care,"@safaricom_care not me. my stockbroker uses chase bank through you guys, and their payments are coming 24h later",112,18
2599003,735797,True,Fri Nov 17 04:30:37 +0000 2017,@116021 4 days in a row now our internet has been completely unusable from 5pm to 9pm. Whats going on?,2599002,,True,CoxHelp,@116021 4 days in a row now our internet has been completely unusable from 5pm to 9pm. whats going on?,102,20
2599277,486500,True,Fri Nov 17 12:13:10 +0000 2017,@comcastcares Hello- my bill had to be adjusted and they said they would call me back after putting in an expedited ticket. I have t heard back,,2599276.0,True,unknown,@comcastcares hello- my bill had to be adjusted and they said they would call me back after putting in an expedited ticket. i have t heard back,143,27
2599377,655453,True,Fri Nov 17 05:42:18 +0000 2017,@airtel_care what's up now? Your network for almost a week has been terrible in my area in Jos.,"2599376,2599378,2599379",,True,airtel_care,@airtel_care what's up now? your network for almost a week has been terrible in my area in jos.,95,18
2599643,735933,True,Thu Nov 16 17:51:54 +0000 2017,@AskSeagate Just received my warranty  replacement drive and its even more broken then the drive it was intended to replace. Is it seagates standard replacement policy to just send out bad drives again?,2599642,,True,AskSeagate,@askseagate just received my warranty replacement drive and its even more broken then the drive it was intended to replace. is it seagates standard replacement policy to just send out bad drives again?,202,33
2600116,736039,True,Fri Nov 17 03:59:22 +0000 2017,@736040 YEAH THEY HAVE HAMSTER CUPCAKE TREATS AT WALMART THEYRE SO CUTE THEY HAVE LITTLE SWIRLY FROSTING WITH SPRINKLES ON TOP AND HE ALWAYS CHEWS THAT OFF FIRST THEN THE BISCUIT,2600115,2600117.0,True,Walmart,@736040 yeah they have hamster cupcake treats at walmart theyre so cute they have little swirly frosting with sprinkles on top and he always chews that off first then the biscuit,178,31
2600316,426824,True,Fri Nov 17 07:15:26 +0000 2017,@VirginTrains It worked! 😁🙌🏻 #hero,2600318,2600315.0,True,VirginTrains,@virgintrains it worked! 😁🙌🏻 #hero,34,5
260064,177871,True,Thu Oct 05 20:46:07 +0000 2017,".@Delta you guys are seriously messing up with flight DL 407! This is ridiculous, and you should be doing more than handing us snacks!",260063,,True,Delta,".@delta you guys are seriously messing up with flight dl 407! this is ridiculous, and you should be doing more than handing us snacks!",134,24
2600762,736177,True,Fri Nov 17 01:04:03 +0000 2017,@British_Airways in @122122 is the worst!! Flying business and feels like Im flying a los cost airline #shame,2600761,,True,British_Airways,@british_airways in @122122 is the worst!! flying business and feels like im flying a los cost airline #shame,109,18
2600872,736195,True,Fri Nov 17 07:23:25 +0000 2017,@AmazonHelp Well duh. I know you can't but I can never find your contact info for help. 😂 Thanks.,2600871,2600873.0,True,AmazonHelp,@amazonhelp well duh. i know you can't but i can never find your contact info for help. 😂 thanks.,97,19
2600883,736197,True,Fri Nov 17 07:31:27 +0000 2017,"@AmazonHelp なるほど、配送状況って確認できるのですね。それは知らなかったです。😓
いえいえ私としては別に急いでないのでいつ届いても構わないのですが……気長に待ちます！",2600885,2600882.0,True,AmazonHelp,@amazonhelp なるほど、配送状況って確認できるのですね。それは知らなかったです。😓 いえいえ私としては別に急いでないのでいつ届いても構わないのですが……気長に待ちます！,89,3
260148,177899,True,Thu Oct 05 20:41:03 +0000 2017,@175888 I went through a year long battle with them and FINALLY ended it all. Happy to help anyone who needs advice or tips on how to get out.,260147,260149.0,True,unknown,@175888 i went through a year long battle with them and finally ended it all. happy to help anyone who needs advice or tips on how to get out.,142,29
2602017,736441,True,Fri Nov 17 08:25:38 +0000 2017,@ATVIAssist I appreciate y’all working hard on the issues. The game plays amazing it’s just these loading screens and the issues with parties that’s killing my vibe with it.,2602019,2602016.0,True,ATVIAssist,@atviassist i appreciate y’all working hard on the issues. the game plays amazing it’s just these loading screens and the issues with parties that’s killing my vibe with it.,173,29
2602246,735945,True,Fri Nov 17 10:34:24 +0000 2017,@AmazonHelp I repeat I am not satisfied. please call,,2602245.0,True,unknown,@amazonhelp i repeat i am not satisfied. please call,52,9
2602357,736508,True,Fri Nov 17 07:42:02 +0000 2017,"@Uber_Support I have a question about a trip in Taipei, but there is no way to contact uber through the app or through the website for my question, how do I contact you?!",2602356,,True,Uber_Support,"@uber_support i have a question about a trip in taipei, but there is no way to contact uber through the app or through the website for my question, how do i contact you?!",170,33
2602469,736527,True,Fri Nov 17 08:11:21 +0000 2017,@LondonMidland So wouldn’t the obvious answer be to man the station then? I would say mismanaged but I don’t think@there is any management,,2602468.0,True,unknown,@londonmidland so wouldn’t the obvious answer be to man the station then? i would say mismanaged but i don’t think@there is any management,138,23
2602746,736581,True,Fri Nov 17 06:21:20 +0000 2017,@AldiUK can you tell me if you are planning to bring back your Hot Cloth Cleanser as a regular shop floor item?,2602745,,True,AldiUK,@aldiuk can you tell me if you are planning to bring back your hot cloth cleanser as a regular shop floor item?,111,22
2602925,736613,True,Sun Nov 26 21:58:10 +0000 2017,@AmazonHelp nao consigo escolher kk,2602926,2602924.0,True,AmazonHelp,@amazonhelp nao consigo escolher kk,35,5
2603002,198091,True,Mon Nov 27 01:00:51 +0000 2017,"@AmazonHelp And, as I suspected, my package was mis-delivered. My neighbor very kindly brought it to me. How will you prevent this from happening for future deliveries? Can I choose never to have deliveries via USPS?",2603003,2603000.0,True,AmazonHelp,"@amazonhelp and, as i suspected, my package was mis-delivered. my neighbor very kindly brought it to me. how will you prevent this from happening for future deliveries? can i choose never to have deliveries via usps?",216,36
2604063,736857,True,Sun Nov 26 22:41:58 +0000 2017,"@comcastcares Hi Rox, seems to be back up now.",2604065,2604062.0,True,comcastcares,"@comcastcares hi rox, seems to be back up now.",46,9
2604285,736908,True,Sun Nov 26 21:19:44 +0000 2017,@SouthwestAir #RapidRewards is celebrating my birthday with a fun party experience. Check it out! https://t.co/TG52crsNP5,2604284,,True,SouthwestAir,@southwestair #rapidrewards is celebrating my birthday with a fun party experience. check it out! https://t.co/tg52crsnp5,121,15
2604806,737022,True,Fri Nov 17 09:44:18 +0000 2017,@ArgosHelpers I already been in contact with customer services twice today about this issue. To make it short; at checkout you can apply for an Argos card. Everything is green lit when it comes to the card. But it turns out some there was some technical issue and my items weren't paid with...,,2604803.0,True,unknown,@argoshelpers i already been in contact with customer services twice today about this issue. to make it short; at checkout you can apply for an argos card. everything is green lit when it comes to the card. but it turns out some there was some technical issue and my items weren't paid with...,293,53
2605078,161963,True,Fri Nov 17 10:08:02 +0000 2017,@Safaricom_Care thank you very much.God bless you,2605077,2605079.0,True,Safaricom_Care,@safaricom_care thank you very much.god bless you,49,7
2605211,482374,True,Fri Nov 17 09:02:30 +0000 2017,@Tesco It happened yesterday,2605209,2605214.0,True,Tesco,@tesco it happened yesterday,28,4
2605317,422172,True,Mon Oct 30 13:26:34 +0000 2017,So it turns out when your not happy with the service from @Tesco they just ignore you and hope you'll go away!!!,2605316,,True,Tesco,so it turns out when your not happy with the service from @tesco they just ignore you and hope you'll go away!!!,112,22
2606202,737341,True,Mon Oct 30 20:29:30 +0000 2017,"@Uber_Support hi guys,  i'm unable to find my promo code on the ubereats app as the 'free food' option isnt available to me. Can u help :)",2606201,,True,Uber_Support,"@uber_support hi guys, i'm unable to find my promo code on the ubereats app as the 'free food' option isnt available to me. can u help :)",138,27
2606855,391826,True,Sun Oct 29 16:37:02 +0000 2017,"@115940 really don't want to have to go back to Comcast, but why is the connection so poor every football Sunday?!?! 😩",2606854,,True,hulu_support,"@115940 really don't want to have to go back to comcast, but why is the connection so poor every football sunday?!?! 😩",118,22
2606869,737475,True,Mon Oct 30 19:18:59 +0000 2017,"@AskPlayStation Hi! My PS4 Pro doesn't find the 1.40 update for Horizon Zero Dawn. And yes, I tried force the update :P Is the patch out?",2606868,,True,AskPlayStation,"@askplaystation hi! my ps4 pro doesn't find the 1.40 update for horizon zero dawn. and yes, i tried force the update :p is the patch out?",137,26
2607652,609314,True,Mon Oct 30 21:30:15 +0000 2017,"Started the day with @VirginAtlantic, finishing a 30+ hour day on @VirginTrains, that's how it's done. #LoyaltyMuch",2607651,,True,VirginTrains,"started the day with @virginatlantic, finishing a 30+ hour day on @virgintrains, that's how it's done. #loyaltymuch",115,17
260805,178091,True,Thu Oct 05 21:20:26 +0000 2017,For 2nd time in a week @115830 Prime have failed to deliver my order on the next day as promised.Awaiting email reply after complaining.,260804,,True,AmazonHelp,for 2nd time in a week @115830 prime have failed to deliver my order on the next day as promised.awaiting email reply after complaining.,136,24
260821,178096,True,Thu Oct 05 21:14:56 +0000 2017,@115821 is it possible for me to never have anything sent via amzl_us ever again?,260819,,True,AmazonHelp,@115821 is it possible for me to never have anything sent via amzl_us ever again?,81,15
2608241,118101,True,Fri Nov 17 09:17:11 +0000 2017,"@737777 Hi Josh, as a mobile provider, indoor coverage is something we can't ever guarantee, however we strive to combat this with such features as Wi-Fi Calling: https://t.co/TeZzpyhUnA -Ash",2608240,2608242.0,True,unknown,"@737777 hi josh, as a mobile provider, indoor coverage is something we can't ever guarantee, however we strive to combat this with such features as wi-fi calling: https://t.co/tezzpyhuna -ash",191,29
2608369,737804,True,Mon Oct 30 22:39:31 +0000 2017,@AskPlayStation It isn't the internet's fault. I can assure that.,2608370,2608368.0,True,AskPlayStation,@askplaystation it isn't the internet's fault. i can assure that.,65,10
2608371,737804,True,Mon Oct 30 22:47:39 +0000 2017,@AskPlayStation  https://t.co/4VXPlRHziS,"2608372,2608373",2608370.0,True,AskPlayStation,@askplaystation https://t.co/4vxplrhzis,40,2
2608543,561610,True,Mon Oct 30 16:48:25 +0000 2017,"@115993 @AskPayPal has effed me AGAIN. Seriously? Randomly another $1,000 withdrawal. On the phone with them 4 30 mins and they can’t help..",2608542,,True,AskPayPal,"@115993 @askpaypal has effed me again. seriously? randomly another $1,000 withdrawal. on the phone with them 4 30 mins and they can’t help..",140,23
260869,176402,True,Thu Oct 05 21:33:22 +0000 2017,@AppleSupport @178108 Kevin I honestly think they do this so people buy the new iPhone,,260868.0,True,unknown,@applesupport @178108 kevin i honestly think they do this so people buy the new iphone,86,15
2609374,738027,True,Fri Nov 17 10:10:54 +0000 2017,@Uber_Support There is discrepancy in amount charged and the amount shown in Invoices. Please explain. https://t.co/dfZIyZtGdX,2609371,,True,Uber_Support,@uber_support there is discrepancy in amount charged and the amount shown in invoices. please explain. https://t.co/dfziyztgdx,126,16
2609409,738032,True,Fri Nov 17 10:59:01 +0000 2017,@Uber_Support LOTS OF QUESTIONS. IT'S MY PHONE!!!!,2609410,2609408.0,True,unknown,@uber_support lots of questions. it's my phone!!!!,50,7
2609780,696559,True,Fri Nov 17 10:27:18 +0000 2017,"Absolutely terrible experience at @160510 @SouthwestAir this morning, so glad I don’t fly out of here on a regular basis",2609779,,True,SouthwestAir,"absolutely terrible experience at @160510 @southwestair this morning, so glad i don’t fly out of here on a regular basis",120,20
2609884,650141,True,Fri Nov 17 11:34:17 +0000 2017,"@AmazonHelp thanks, email has been sent",2609885,2609883.0,True,AmazonHelp,"@amazonhelp thanks, email has been sent",39,6
2610272,467548,True,Fri Nov 17 10:46:48 +0000 2017,@LondonMidland No it's not. Staff just made an announcement saying it's delayed.,,2610271.0,True,unknown,@londonmidland no it's not. staff just made an announcement saying it's delayed.,80,12
261032,178150,True,Thu Oct 05 21:22:01 +0000 2017,@sprintcare is it just me or you guys are having issues with LTE?,"261031,261033",,True,sprintcare,@sprintcare is it just me or you guys are having issues with lte?,65,13
261077,178164,True,Thu Oct 05 20:48:18 +0000 2017,"@XboxSupport It looks good; but, it is organised worse then the previous.",261075,204350.0,True,XboxSupport,"@xboxsupport it looks good; but, it is organised worse then the previous.",73,12
26111,121709,True,Wed Nov 01 22:32:21 +0000 2017,@121706 @121707 @SW_Help @121705 @120586 Sadly some messy passengers. Inexcusable leaving rubbish and mess like that.,,26107.0,True,unknown,@121706 @121707 @sw_help @121705 @120586 sadly some messy passengers. inexcusable leaving rubbish and mess like that.,117,16
2611305,738410,True,Thu Nov 16 19:09:14 +0000 2017,@115765 cool glitch loving the game https://t.co/fRrC1Xj3or,2611304,,True,ATVIAssist,@115765 cool glitch loving the game https://t.co/frrc1xj3or,59,7
2611307,738411,True,Thu Nov 16 19:06:58 +0000 2017,@116698 @115765 plz fix player out of map/play zone glitches red dot on grey out map area on a hill in pic https://t.co/KCsz7WMWh7,2611306,,True,ATVIAssist,@116698 @115765 plz fix player out of map/play zone glitches red dot on grey out map area on a hill in pic https://t.co/kcsz7wmwh7,130,23
2611417,738435,True,Fri Nov 17 11:27:16 +0000 2017,@CoxHelp What's the deal? I called and downgraided my service on 10/25 and I just checked my credit card and you charged me again for the OLD Amount. I've been a customer for 21 years. This is about to end if it doesn't get resolved today!,2611416,,True,CoxHelp,@coxhelp what's the deal? i called and downgraided my service on 10/25 and i just checked my credit card and you charged me again for the old amount. i've been a customer for 21 years. this is about to end if it doesn't get resolved today!,239,46
2611535,219971,True,Thu Nov 16 16:23:09 +0000 2017,"Lundi 13 en fait (pardon, l’émotion...) m’enfin bon...",2611533,2611536.0,True,unknown,"lundi 13 en fait (pardon, l’émotion...) m’enfin bon...",54,8
2612185,738596,True,Fri Dec 01 00:29:05 +0000 2017,@AmericanAir More about myself and others who had to run across the airport to different terminals to make connecting flights...because lord knows they would have left without us and some might not have been as lucky as me,,2612184.0,True,unknown,@americanair more about myself and others who had to run across the airport to different terminals to make connecting flights...because lord knows they would have left without us and some might not have been as lucky as me,222,38
261224,178194,True,Sun Oct 01 14:34:15 +0000 2017,@AppleSupport No sir. No delete badge appear on that particular icon. However a restart does the job. Thanks for the help though.,261223,261225.0,True,AppleSupport,@applesupport no sir. no delete badge appear on that particular icon. however a restart does the job. thanks for the help though.,129,22
26123,121713,True,Thu Nov 09 00:07:38 +0000 2017,"@121706 @120586 @121710 @121711 @121705 @SW_Help @121707 Sorry about that, it was a rough day today and I needed to blow off some steam by battling the purple headed yogurt slinger, that’s my fault and I apologize",,26120.0,True,unknown,"@121706 @120586 @121710 @121711 @121705 @sw_help @121707 sorry about that, it was a rough day today and i needed to blow off some steam by battling the purple headed yogurt slinger, that’s my fault and i apologize",213,37
2612335,663834,True,Fri Nov 17 11:59:55 +0000 2017,"oMy return request for product to be picked up is not done track I'd is 

57905536765 please respond call me at 8331833232      @115850",2612334,,True,AmazonHelp,omy return request for product to be picked up is not done track i'd is 57905536765 please respond call me at 8331833232 @115850,135,23
2612355,738630,True,Fri Nov 17 12:09:38 +0000 2017,@AmericanAir I've been at the airport since 5am and have had two flights delayed and am now separated from my colleague on my next flight - which we were going to collaborate on some work on our next flight out.,2612354,,True,AmericanAir,@americanair i've been at the airport since 5am and have had two flights delayed and am now separated from my colleague on my next flight - which we were going to collaborate on some work on our next flight out.,211,40
2612453,738644,True,Fri Nov 17 12:23:54 +0000 2017,@tesco maggot in m satsuma that I bought this week :O https://t.co/8bbFR4dJtF,"2612452,2612454,2612455",,True,Tesco,@tesco maggot in m satsuma that i bought this week :o https://t.co/8bbfr4djtf,77,12
2612536,738657,True,Fri Nov 17 12:33:41 +0000 2017,@idea_cares So what? I want to refund bcoz it's started without my permission.,2612534,2612540.0,True,idea_cares,@idea_cares so what? i want to refund bcoz it's started without my permission.,78,13
2612704,738685,True,Fri Nov 17 12:36:28 +0000 2017,"@VirginTrains Hi, can the attached ticket be changed for an earlier train please? @100980 https://t.co/7r3rSskaxq",2612702,,True,VirginTrains,"@virgintrains hi, can the attached ticket be changed for an earlier train please? @100980 https://t.co/7r3rsskaxq",113,15
2613076,253175,True,Fri Nov 17 11:49:21 +0000 2017,@sainsburys “coconut” yoghurt - 1% coconut extract 🤷🏼‍♀️ surely should read coconut flavoured yoghurt? #Sainsburys #yoghurt #coconut https://t.co/F64RfABrue,2613075,,True,sainsburys,@sainsburys “coconut” yoghurt - 1% coconut extract 🤷🏼‍♀️ surely should read coconut flavoured yoghurt? #sainsburys #yoghurt #coconut https://t.co/f64rfabrue,156,18
261320,178220,True,Thu Oct 05 22:52:29 +0000 2017,@AppleSupport Yes i restarting my phone a lot of time ( i dont have any app or video in this phone) but since i updated lot of problem.,,261318.0,True,unknown,@applesupport yes i restarting my phone a lot of time ( i dont have any app or video in this phone) but since i updated lot of problem.,135,28
2613338,738815,True,Fri Nov 17 13:24:49 +0000 2017,@AppleSupport the front camera is fine. i noticed it about a week ago,2613340,2613337.0,True,AppleSupport,@applesupport the front camera is fine. i noticed it about a week ago,69,13
2613483,491035,True,Fri Nov 17 13:05:20 +0000 2017,"The T03 gate attendant @delta @122828 was so eloquent in her instruction to board, never been to a smoother boarding process, why is she not a millionaire motivational speaker? I’ll follow everything she says!",2613481,,True,Delta,"the t03 gate attendant @delta @122828 was so eloquent in her instruction to board, never been to a smoother boarding process, why is she not a millionaire motivational speaker? i’ll follow everything she says!",209,34
2614312,739041,True,Sun Nov 19 03:29:57 +0000 2017,@AppleSupport We have been through this process 10 times!,2614313,2614311.0,True,AppleSupport,@applesupport we have been through this process 10 times!,57,9
2614771,337792,True,Wed Oct 04 21:02:04 +0000 2017,In the words of a 6 year old. Dad drew the plane's outline and my son colored it in. Can you tell we luv @SouthwestAir and @122197? https://t.co/IcXgRryCs3,2614769,,True,SouthwestAir,in the words of a 6 year old. dad drew the plane's outline and my son colored it in. can you tell we luv @southwestair and @122197? https://t.co/icxgrrycs3,155,28
2614974,739195,True,Fri Nov 17 13:34:06 +0000 2017,@SouthwestAir The expiration date section says 20180822. There’s no date listed anywhere on my email.,2614973,2614975.0,True,SouthwestAir,@southwestair the expiration date section says 20180822. there’s no date listed anywhere on my email.,101,15
2615251,118106,True,Fri Nov 17 05:58:47 +0000 2017,@AppleSupport I can’t seem to pair my Airpods with an old iPad Air... is this to be expected ?,2615250,,True,AppleSupport,@applesupport i can’t seem to pair my airpods with an old ipad air... is this to be expected ?,94,19
261527,178275,True,Tue Oct 03 18:27:46 +0000 2017,@115940 when will rick and Morty season 3 be available,261526,,True,hulu_support,@115940 when will rick and morty season 3 be available,54,10
2615926,739422,True,Fri Nov 17 14:44:22 +0000 2017,"@VerizonSupport There are charges on my bill that shouldn’t be there, my enhanced signal often doesn’t show up on WiFi, and my router needs to be moved.",,2615925.0,True,unknown,"@verizonsupport there are charges on my bill that shouldn’t be there, my enhanced signal often doesn’t show up on wifi, and my router needs to be moved.",152,27
2616146,739470,True,Tue Nov 21 10:51:02 +0000 2017,"@British_Airways ... and I got a very long, very predictable pro-forma response... which doesn't do anything for me. At all. Lufthansa it is then. Bad, bad changes for a legacy brand. A real shame @British_Airways #ToFlyButNotToServe",2616148,2616145.0,True,British_Airways,"@british_airways ... and i got a very long, very predictable pro-forma response... which doesn't do anything for me. at all. lufthansa it is then. bad, bad changes for a legacy brand. a real shame @british_airways #toflybutnottoserve",233,36
2616432,192624,True,Fri Nov 17 14:30:26 +0000 2017,"@AmazonHelp the safe place option has been a permanent fixture on my account for 2/3 years but heeded maybe once or twice, I never opt for a neighbour as I don't want them hassled",,2616431.0,True,unknown,"@amazonhelp the safe place option has been a permanent fixture on my account for 2/3 years but heeded maybe once or twice, i never opt for a neighbour as i don't want them hassled",179,34
2616451,739533,True,Fri Nov 17 14:50:39 +0000 2017,"@AmazonHelp Thanks, have sent an email",,2616450.0,True,unknown,"@amazonhelp thanks, have sent an email",38,6
2616467,739537,True,Fri Nov 17 14:12:40 +0000 2017,Hey @115830 can you please explain to me why I’m wasting money on Prime if this is what it gets me? https://t.co/vDC09shChS,2616465,,True,AmazonHelp,hey @115830 can you please explain to me why i’m wasting money on prime if this is what it gets me? https://t.co/vdc09shchs,123,22
2616704,147526,True,Fri Nov 17 14:24:03 +0000 2017,@Uber_Support why am I charged a £4 cancellation fee for a journey which wouldn’t cost that for cancelling a ride with a 12 minute wait after 2 mins despite you showing cars in the area with a 3-6 min wait both before and after cancelling!,2616703,,True,Uber_Support,@uber_support why am i charged a £4 cancellation fee for a journey which wouldn’t cost that for cancelling a ride with a 12 minute wait after 2 mins despite you showing cars in the area with a 3-6 min wait both before and after cancelling!,239,45
2616861,739629,True,Fri Nov 17 14:22:41 +0000 2017,@AmericanAir  https://t.co/blLOiP7oIW,,2616860.0,True,unknown,@americanair https://t.co/blloip7oiw,37,2
261695,178318,True,Thu Oct 05 21:51:37 +0000 2017,@AmazonHelp Mail on September 28 https://t.co/2yr16xyD44,,261690.0,True,unknown,@amazonhelp mail on september 28 https://t.co/2yr16xyd44,56,6
2617007,739660,True,Fri Nov 17 14:17:02 +0000 2017,@115913 Why do you BOGO offer only to new lines. Do you want the loyal existing customers like me for more than 5 years to change to Verizon or Sprint?,2617006,,True,TMobileHelp,@115913 why do you bogo offer only to new lines. do you want the loyal existing customers like me for more than 5 years to change to verizon or sprint?,151,30
2617387,175722,True,Fri Nov 17 15:01:37 +0000 2017,@GWRHelp @121428 Half an hour left before I go offline for the weekend. I would like to know about permitted route for my journey before that please. Thank you.,"2617388,2617389",2617385.0,True,GWRHelp,@gwrhelp @121428 half an hour left before i go offline for the weekend. i would like to know about permitted route for my journey before that please. thank you.,160,29
2617590,739773,True,Sat Sep 16 16:29:43 +0000 2017,@118343 Request number do have my alternate number,2617589,2617591.0,True,unknown,@118343 request number do have my alternate number,50,8
2618138,739900,True,Fri Nov 17 14:55:05 +0000 2017,@AmazonHelp it was suppose to be delivered by an amazon truck,2618136,2618142.0,True,AmazonHelp,@amazonhelp it was suppose to be delivered by an amazon truck,61,11
2618467,115873,True,Thu Nov 16 19:16:00 +0000 2017,@739981 Sounds like you witnessed the start of something special.,2618466,2618468.0,True,unknown,@739981 sounds like you witnessed the start of something special.,65,10
261850,284467,True,Thu Oct 05 23:47:30 +0000 2017,"@115913 Because I just spent almost THREE HOURS with your cust svc team communicating through DM--you're a phone company and they refused to call?? I've Lost, lost, lost this time!",2052571,261839.0,True,TMobileHelp,"@115913 because i just spent almost three hours with your cust svc team communicating through dm--you're a phone company and they refused to call?? i've lost, lost, lost this time!",180,30
261853,183766,True,Fri Oct 06 13:37:05 +0000 2017,@115913 Because the free stuff has really sucked lately and the Fastest LTE? It's actually slower than molasses and spotty in Central Florida.,284504,261839.0,True,TMobileHelp,@115913 because the free stuff has really sucked lately and the fastest lte? it's actually slower than molasses and spotty in central florida.,142,23
2618578,271205,True,Fri Nov 17 14:03:09 +0000 2017,can y'all add red velvet's new album already it's been hours 💀 @115888,2618577,,True,SpotifyCares,can y'all add red velvet's new album already it's been hours 💀 @115888,70,13
2618998,740104,True,Fri Nov 17 15:05:55 +0000 2017,@Tesco Lol ok,,2618997.0,True,unknown,@tesco lol ok,13,3
26190,121729,True,Wed Nov 01 08:26:03 +0000 2017,"@O2 hi, is there anywhere that shows the estimated delivery of my iPhone X order? Can't see it on my order emails/o2 app 🙃",26189,,True,O2,"@o2 hi, is there anywhere that shows the estimated delivery of my iphone x order? can't see it on my order emails/o2 app 🙃",122,24
2619214,736725,True,Sun Nov 26 21:30:11 +0000 2017,@British_Airways I didn’t think it was,2619216,2619213.0,True,British_Airways,@british_airways i didn’t think it was,38,6
261946,178386,True,Thu Oct 05 22:00:59 +0000 2017,@AskPlayStation @178385 tengo un problema  con el servidor,261947,261945.0,True,unknown,@askplaystation @178385 tengo un problema con el servidor,58,8
2619502,740225,True,Fri Nov 17 14:03:43 +0000 2017,"@British_Airways hi, could I get one of your customer relations team to phone me please? I keep getting put into a queue and then the line goes dead.",2619501,,True,British_Airways,"@british_airways hi, could i get one of your customer relations team to phone me please? i keep getting put into a queue and then the line goes dead.",149,28
2620022,740360,True,Fri Nov 17 15:10:20 +0000 2017,"@Uber_Support I cancelled the request after 5 minutes, but the car wasn't moving at all. I waited for almost 10 minutes and now I'm being charged R$5,00. What do I do?",2620021,,True,Uber_Support,"@uber_support i cancelled the request after 5 minutes, but the car wasn't moving at all. i waited for almost 10 minutes and now i'm being charged r$5,00. what do i do?",167,31
2621634,740731,True,Fri Nov 17 16:24:47 +0000 2017,@TMobileHelp @115913 That's a pretty good plan.  When do the Black Friday deals begin?  Do you sell the Google Pixel?,2621636,2621633.0,True,TMobileHelp,@tmobilehelp @115913 that's a pretty good plan. when do the black friday deals begin? do you sell the google pixel?,117,20
2621645,324008,True,Fri Nov 17 15:44:02 +0000 2017,@115913 so now that you’ve limited my data abroad how does it affect the amount of time I can spend abroad without you cancelling my plan?,2621644,,True,TMobileHelp,@115913 so now that you’ve limited my data abroad how does it affect the amount of time i can spend abroad without you cancelling my plan?,138,26
262182,178440,True,Thu Oct 05 22:26:31 +0000 2017,@178439 @AmazonHelp Tu caso ya está en Customer Service. A la brevedad se comunicarán contigo. Lamentamos las molestias causadas.,,262181.0,True,unknown,@178439 @amazonhelp tu caso ya está en customer service. a la brevedad se comunicarán contigo. lamentamos las molestias causadas.,129,19
2622167,422121,True,Fri Nov 17 16:27:24 +0000 2017,@JetBlue It's snail mail.,2622170,2622165.0,True,JetBlue,@jetblue it's snail mail.,25,4
2622339,740875,True,Fri Nov 17 15:04:07 +0000 2017,Pissed bc my DVR decided not to record last nights greys bc @115955 sucks :),2622338,,True,Ask_Spectrum,pissed bc my dvr decided not to record last nights greys bc @115955 sucks :),76,15
2622690,528849,True,Fri Nov 17 14:31:28 +0000 2017,Oh ok @AppleSupport I️ thought we was done w this i button issue. You’re an i phone. The irony is great but please,2622688,2622691.0,True,AppleSupport,oh ok @applesupport i️ thought we was done w this i button issue. you’re an i phone. the irony is great but please,114,23
2622768,740971,True,Fri Nov 17 13:43:53 +0000 2017,"Trying to write a professional email is impossible when my I’s come out all stupid, @115858 wtf!!!",2622767,,True,AppleSupport,"trying to write a professional email is impossible when my i’s come out all stupid, @115858 wtf!!!",98,17
2623031,233090,True,Fri Nov 17 15:44:31 +0000 2017,@sainsburys the amount of empty shelves at Whitley Bay this time in an afternoon is shocking. Seems to becoming a regular thing #mustnotneedthesales,2623030,,True,sainsburys,@sainsburys the amount of empty shelves at whitley bay this time in an afternoon is shocking. seems to becoming a regular thing #mustnotneedthesales,148,23
2623789,301192,True,Mon Oct 30 22:30:59 +0000 2017,"@nationalrailenq Thanks , EUS - WML - should've arrived by now - still not made it to Crewe.",2623791,2623788.0,True,nationalrailenq,"@nationalrailenq thanks , eus - wml - should've arrived by now - still not made it to crewe.",92,18
2624024,741277,True,Mon Nov 06 16:49:43 +0000 2017,@Delta BOFA DEEZ NUTS,,2624023.0,True,unknown,@delta bofa deez nuts,21,4
2624032,205653,True,Mon Nov 06 15:31:53 +0000 2017,@Delta trying to change a flight and keep getting this error after clicking review and purchase. Help? https://t.co/IkxgwGeqz2,2624031,,True,Delta,@delta trying to change a flight and keep getting this error after clicking review and purchase. help? https://t.co/ikxgwgeqz2,126,18
2624049,741284,True,Mon Nov 06 16:02:56 +0000 2017,"@VirginTrains Thanks, it happens a lot, especially if the train isn't full",,2624048.0,True,unknown,"@virgintrains thanks, it happens a lot, especially if the train isn't full",74,12
